id,journee,date_formatee,equipe,role,adversaire,score_equipe,score_adversaire,classement_avant_match,bonus,resultat,essais_accordes,possession_balle,occupation,possession_prop_camp,possession_camp_adv,possession_22m_adv,melees_obtenues,melees_perdues,melees_gagnees,melees_refaites,touches_obtenues,touches_propre_lancer,touches_lancer_adv,en_avant_commis,penalites_reussies,penalites_concedees,plaquages_reussis,plaquages_offensifs,plaquages_manques,ballons_pied,ballons_passes,carton_jaune,carton_orange,carton_rouge
3d01786c,j9,29/10/2016,RC Toulon,Domicile,FC Grenoble Rugby,42,12,4e,Bo,Victoire,4,50 %,58 %,61 %,41 %,57 %,8,0,6,2,10,9,1,10,2,9,83,2,5,14,142,0,0,0
3d01786c,j9,29/10/2016,FC Grenoble Rugby,Extérieur,RC Toulon,12,42,13e,,Défaite,2,50 %,42 %,39 %,59 %,43 %,12,7,3,2,14,8,0,4,0,15,160,1,17,12,110,1,0,0
08909036,j9,29/10/2016,Stade Français Paris,Domicile,LOU Rugby,25,19,7e,,Victoire,1,50 %,57 %,89 %,42 %,57 %,12,2,8,2,14,11,1,4,6,8,138,4,8,27,113,0,0,0
08909036,j9,29/10/2016,LOU Rugby,Extérieur,Stade Français Paris,19,25,10e,,Défaite,1,50 %,43 %,11 %,58 %,43 %,6,2,3,1,11,8,0,9,4,9,126,8,8,17,139,0,0,0
71706a4c,j9,29/10/2016,Aviron Bayonnais,Domicile,Racing 92,3,16,14e,,Défaite,0,50 %,51 %,48 %,49 %,50 %,7,1,5,1,25,20,0,12,1,8,158,1,27,19,98,3,0,0
71706a4c,j9,29/10/2016,Racing 92,Extérieur,Aviron Bayonnais,16,3,6e,,Victoire,1,50 %,49 %,52 %,51 %,50 %,6,0,5,1,14,11,2,13,3,16,118,7,11,24,113,2,0,0
2bc8a368,j9,30/10/2016,Castres Olympique,Domicile,Union Bordeaux-Bègles,33,27,5e,,Victoire,,,,,,,,,,,,,,,,,,,,,,,,
2bc8a368,j9,30/10/2016,Union Bordeaux-Bègles,Extérieur,Castres Olympique,27,33,11e,,Défaite,,,,,,,,,,,,,,,,,,,,,,,,
9c443630,j9,30/10/2016,CA Brive,Domicile,ASM Clermont,16,40,8e,,Défaite,,,,,,,,,,,,,,,,,,,,,,,,
9c443630,j9,30/10/2016,ASM Clermont,Extérieur,CA Brive,40,16,2e,Bo,Victoire,,,,,,,,,,,,,,,,,,,,,,,,
7922a30c,j10,05/11/2016,Union Bordeaux-Bègles,Domicile,Stade Français Paris,37,19,11e,,Victoire,4,50 %,50 %,60 %,51 %,53 %,8,0,7,1,10,6,0,6,2,9,144,10,15,13,153,1,0,0
7922a30c,j10,05/11/2016,Stade Français Paris,Extérieur,Union Bordeaux-Bègles,19,37,7e,,Défaite,3,50 %,50 %,40 %,49 %,47 %,7,3,4,0,12,9,0,7,0,8,183,5,24,14,127,1,0,0
7adab875,j10,05/11/2016,ASM Clermont,Domicile,FC Grenoble Rugby,21,20,2e,,Victoire,2,50 %,50 %,42 %,51 %,54 %,9,1,5,3,17,12,1,8,2,8,145,9,15,29,99,0,0,0
7adab875,j10,05/11/2016,FC Grenoble Rugby,Extérieur,ASM Clermont,20,21,13e,Bd,Défaite,2,50 %,50 %,58 %,49 %,46 %,6,1,4,1,12,9,2,4,2,12,118,3,10,25,174,0,0,0
df45c8a0,j10,05/11/2016,CA Brive,Domicile,Aviron Bayonnais,26,9,8e,,Victoire,2,50 %,56 %,53 %,44 %,54 %,12,1,7,4,17,11,1,8,4,10,53,6,10,23,120,0,0,0
df45c8a0,j10,05/11/2016,Aviron Bayonnais,Extérieur,CA Brive,9,26,14e,,Défaite,0,50 %,44 %,47 %,56 %,46 %,7,2,5,0,16,13,0,6,3,13,154,3,26,22,71,1,0,0
764d21b9,j10,05/11/2016,Stade Toulousain,Domicile,Castres Olympique,16,15,12e,,Victoire,1,50 %,42 %,28 %,60 %,43 %,10,3,6,1,17,12,1,8,3,10,83,7,12,23,107,1,0,0
764d21b9,j10,05/11/2016,Castres Olympique,Extérieur,Stade Toulousain,15,16,5e,Bd,Défaite,0,50 %,58 %,72 %,40 %,57 %,7,1,6,0,16,10,2,9,5,13,145,3,8,35,69,1,0,0
2beac5ab,j10,05/11/2016,Racing 92,Domicile,Montpellier Hérault Rugby,21,9,6e,,Victoire,2,50 %,46 %,47 %,54 %,47 %,12,1,9,2,16,13,0,9,3,13,160,9,19,23,98,1,0,0
2beac5ab,j10,05/11/2016,Montpellier Hérault Rugby,Extérieur,Racing 92,9,21,3e,,Défaite,0,50 %,54 %,53 %,46 %,53 %,7,0,7,0,9,8,1,10,3,12,125,0,10,25,113,0,0,0
5b96b7ca,j10,06/11/2016,Stade Rochelais,Domicile,Section Paloise,27,6,1e,Bo,Victoire,3,50 %,55 %,57 %,44 %,52 %,8,1,4,3,14,9,0,9,2,8,90,3,13,17,125,0,0,0
5b96b7ca,j10,06/11/2016,Section Paloise,Extérieur,Stade Rochelais,6,27,9e,,Défaite,0,50 %,45 %,43 %,56 %,48 %,13,2,8,3,9,7,0,2,2,15,131,2,19,16,119,1,0,0
c50601cb,j10,06/11/2016,LOU Rugby,Domicile,RC Toulon,27,13,10e,,Victoire,2,50 %,40 %,50 %,61 %,41 %,6,3,2,1,15,14,3,6,5,13,98,6,15,27,79,1,0,0
c50601cb,j10,06/11/2016,RC Toulon,Extérieur,LOU Rugby,13,27,4e,,Défaite,1,50 %,60 %,50 %,39 %,59 %,9,3,4,2,17,10,0,9,2,13,133,7,13,23,100,1,0,0
99e521cc,j11,12/11/2016,Section Paloise,Domicile,Racing 92,26,17,9e,,Victoire,2,50 %,50 %,32 %,51 %,50 %,9,1,5,3,11,8,3,6,4,10,136,9,21,18,200,0,0,0
99e521cc,j11,12/11/2016,Racing 92,Extérieur,Section Paloise,17,26,6e,,Défaite,2,50 %,50 %,68 %,49 %,50 %,8,0,5,3,15,11,1,8,1,10,152,4,16,21,127,1,0,0
d3e44c3d,j11,12/11/2016,FC Grenoble Rugby,Domicile,Union Bordeaux-Bègles,22,24,13e,Bd,Défaite,3,50 %,52 %,62 %,48 %,50 %,10,2,7,1,9,8,0,10,1,7,152,6,19,22,196,0,0,0
d3e44c3d,j11,12/11/2016,Union Bordeaux-Bègles,Extérieur,FC Grenoble Rugby,24,22,11e,,Victoire,2,50 %,48 %,38 %,52 %,50 %,6,2,4,0,12,9,0,8,3,7,190,3,15,24,122,0,0,0
1f8afc44,j11,12/11/2016,Montpellier Hérault Rugby,Domicile,LOU Rugby,25,20,3e,,Victoire,1,50 %,52 %,30 %,46 %,52 %,6,2,2,2,10,7,0,6,6,15,156,6,14,18,172,3,0,0
1f8afc44,j11,12/11/2016,LOU Rugby,Extérieur,Montpellier Hérault Rugby,20,25,10e,Bd,Défaite,3,50 %,48 %,70 %,54 %,48 %,16,1,10,5,15,11,0,6,1,9,171,7,28,24,94,1,0,0
775a1dc0,j11,12/11/2016,Castres Olympique,Domicile,CA Brive,32,13,5e,,Victoire,2,50 %,42 %,44 %,59 %,43 %,11,2,7,2,9,8,1,7,6,9,116,9,17,22,76,1,0,0
775a1dc0,j11,12/11/2016,CA Brive,Extérieur,Castres Olympique,13,32,8e,,Défaite,1,50 %,58 %,56 %,41 %,57 %,16,2,6,8,11,8,1,11,2,10,97,3,16,21,87,2,0,0
423093e4,j11,12/11/2016,Aviron Bayonnais,Domicile,ASM Clermont,22,14,14e,,Victoire,1,50 %,53 %,34 %,48 %,53 %,16,0,14,2,19,14,2,9,5,5,86,2,15,29,117,0,0,1
423093e4,j11,12/11/2016,ASM Clermont,Extérieur,Aviron Bayonnais,14,22,2e,,Défaite,2,50 %,47 %,66 %,52 %,47 %,5,1,4,0,15,10,4,15,0,14,154,9,16,23,90,2,0,0
81a99cd3,j11,13/11/2016,Stade Rochelais,Domicile,Stade Toulousain,25,19,1e,,Victoire,1,50 %,44 %,34 %,57 %,44 %,5,0,4,1,11,8,2,3,6,8,128,8,21,25,117,0,0,0
81a99cd3,j11,13/11/2016,Stade Toulousain,Extérieur,Stade Rochelais,19,25,12e,,Défaite,1,50 %,56 %,66 %,43 %,56 %,10,3,6,1,15,8,1,10,4,10,127,2,16,21,136,1,0,0
db7138ac,j11,13/11/2016,RC Toulon,Domicile,Stade Français Paris,31,12,4e,,Victoire,4,50 %,52 %,50 %,51 %,53 %,6,1,4,1,21,19,2,10,1,10,92,3,21,25,143,0,0,0
db7138ac,j11,13/11/2016,Stade Français Paris,Extérieur,RC Toulon,12,31,7e,,Défaite,2,50 %,48 %,50 %,49 %,47 %,9,2,4,3,18,12,0,5,0,16,130,9,10,15,96,1,0,0
d8a85339,j12,19/11/2016,Castres Olympique,Domicile,RC Toulon,34,17,5e,Bo,Victoire,4,50 %,53 %,49 %,45 %,52 %,10,2,6,2,9,8,2,7,2,8,153,3,14,22,147,0,0,0
d8a85339,j12,19/11/2016,RC Toulon,Extérieur,Castres Olympique,17,34,4e,,Défaite,1,50 %,47 %,51 %,55 %,48 %,9,2,5,2,9,6,0,11,3,6,138,14,34,30,146,0,0,0
4f305815,j12,19/11/2016,ASM Clermont,Domicile,LOU Rugby,16,13,2e,,Victoire,1,50 %,51 %,57 %,49 %,52 %,7,1,6,0,16,13,1,6,2,11,141,5,22,19,91,0,0,0
4f305815,j12,19/11/2016,LOU Rugby,Extérieur,ASM Clermont,13,16,10e,Bd,Défaite,1,50 %,49 %,43 %,51 %,48 %,16,3,7,6,15,13,1,5,2,11,81,3,6,12,159,0,0,0
29889073,j12,19/11/2016,CA Brive,Domicile,Section Paloise,38,25,8e,,Victoire,4,50 %,53 %,53 %,43 %,54 %,6,1,3,2,13,9,2,2,4,10,160,1,42,18,88,2,0,0
29889073,j12,19/11/2016,Section Paloise,Extérieur,CA Brive,25,38,9e,,Défaite,3,50 %,47 %,47 %,57 %,46 %,4,2,1,1,18,13,0,5,2,11,99,2,12,16,183,2,0,0
9a4144c3,j12,19/11/2016,Racing 92,Domicile,FC Grenoble Rugby,29,24,6e,,Victoire,4,50 %,48 %,68 %,52 %,48 %,11,2,8,1,9,6,1,5,1,9,121,0,21,14,153,0,0,0
9a4144c3,j12,19/11/2016,FC Grenoble Rugby,Extérieur,Racing 92,24,29,13e,Bd,Défaite,3,50 %,52 %,32 %,48 %,52 %,5,3,1,1,14,8,0,6,1,10,195,3,21,18,176,0,0,0
ff6de3db,j12,19/11/2016,Union Bordeaux-Bègles,Domicile,Stade Rochelais,26,0,11e,,Victoire,2,50 %,64 %,64 %,35 %,63 %,15,0,12,3,12,7,0,8,4,9,166,9,18,19,170,0,0,0
ff6de3db,j12,19/11/2016,Stade Rochelais,Extérieur,Union Bordeaux-Bègles,0,26,1e,,Défaite,0,50 %,36 %,36 %,65 %,37 %,8,1,5,2,9,8,2,9,0,10,167,9,13,9,126,1,0,0
e6307092,j12,20/11/2016,Stade Français Paris,Domicile,Montpellier Hérault Rugby,21,17,7e,,Victoire,0,50 %,60 %,76 %,40 %,62 %,15,1,9,5,18,15,3,7,7,5,108,2,9,28,116,0,0,0
e6307092,j12,20/11/2016,Montpellier Hérault Rugby,Extérieur,Stade Français Paris,17,21,3e,Bd,Défaite,2,50 %,40 %,24 %,60 %,38 %,10,2,5,3,9,6,0,3,1,11,131,9,13,15,108,1,0,0
ecf1969e,j12,20/11/2016,Aviron Bayonnais,Domicile,Stade Toulousain,16,13,14e,,Victoire,1,50 %,47 %,44 %,52 %,49 %,15,1,10,4,8,5,3,3,3,12,164,5,23,27,90,0,0,0
ecf1969e,j12,20/11/2016,Stade Toulousain,Extérieur,Aviron Bayonnais,13,16,12e,Bd,Défaite,1,50 %,53 %,56 %,48 %,51 %,14,1,7,6,23,15,1,15,2,11,86,3,6,15,134,1,0,0
dfc7ca26,j13,03/12/2016,Section Paloise,Domicile,ASM Clermont,40,35,9e,,Victoire,5,50 %,58 %,61 %,43 %,53 %,12,3,5,4,10,7,0,10,3,9,94,2,12,13,180,1,0,0
dfc7ca26,j13,03/12/2016,ASM Clermont,Extérieur,Section Paloise,35,40,2e,Bd,Défaite,4,50 %,42 %,39 %,57 %,47 %,7,1,4,2,6,6,2,14,3,8,191,25,31,11,121,2,0,0
e800d283,j13,03/12/2016,FC Grenoble Rugby,Domicile,Montpellier Hérault Rugby,37,51,13e,,Défaite,4,50 %,53 %,52 %,46 %,53 %,0,0,0,0,9,7,0,10,3,11,119,5,24,19,131,1,0,0
e800d283,j13,03/12/2016,Montpellier Hérault Rugby,Extérieur,FC Grenoble Rugby,51,37,3e,Bo,Victoire,7,50 %,47 %,48 %,54 %,47 %,9,2,5,2,16,14,1,4,2,7,107,12,20,19,89,1,0,0
0131b329,j13,03/12/2016,LOU Rugby,Domicile,Castres Olympique,19,23,10e,Bd,Défaite,1,50 %,54 %,62 %,47 %,55 %,19,0,12,7,10,10,0,9,4,6,85,0,3,20,117,0,0,0
0131b329,j13,03/12/2016,Castres Olympique,Extérieur,LOU Rugby,23,19,5e,,Victoire,2,50 %,46 %,38 %,53 %,45 %,6,1,4,1,8,5,0,11,3,12,114,1,19,23,83,2,0,0
62ec90d5,j13,03/12/2016,Stade Français Paris,Domicile,Aviron Bayonnais,51,5,7e,Bo,Victoire,8,50 %,52 %,52 %,46 %,52 %,9,2,4,3,9,7,2,15,1,21,192,12,21,18,133,1,0,0
62ec90d5,j13,03/12/2016,Aviron Bayonnais,Extérieur,Stade Français Paris,5,51,14e,,Défaite,1,50 %,48 %,48 %,54 %,48 %,9,2,6,1,17,11,2,6,0,6,87,1,18,15,173,0,0,1
14d79fb2,j13,03/12/2016,Stade Rochelais,Domicile,Racing 92,23,23,1e,,Nul,3,50 %,46 %,41 %,52 %,46 %,3,0,3,0,12,8,3,12,2,9,177,2,17,18,131,2,0,0
14d79fb2,j13,03/12/2016,Racing 92,Extérieur,Stade Rochelais,23,23,6e,,Nul,2,50 %,54 %,59 %,48 %,54 %,13,0,8,5,11,7,1,6,3,9,130,4,19,13,178,1,0,0
10901947,j13,04/12/2016,Stade Toulousain,Domicile,CA Brive,30,12,12e,Bo,Victoire,5,50 %,52 %,49 %,47 %,51 %,10,0,7,3,16,14,3,11,1,10,115,3,16,8,164,0,0,0
10901947,j13,04/12/2016,CA Brive,Extérieur,Stade Toulousain,12,30,8e,,Défaite,2,50 %,48 %,51 %,53 %,49 %,5,0,4,1,17,11,1,4,0,18,155,2,29,7,114,1,0,0
bdb9d7de,j13,04/12/2016,RC Toulon,Domicile,Union Bordeaux-Bègles,37,10,4e,Bo,Victoire,5,50 %,50 %,30 %,50 %,50 %,4,0,3,1,15,9,3,12,2,7,199,8,18,30,189,0,0,0
bdb9d7de,j13,04/12/2016,Union Bordeaux-Bègles,Extérieur,RC Toulon,10,37,11e,,Défaite,1,50 %,50 %,70 %,50 %,50 %,5,0,5,0,15,9,2,8,1,8,161,1,25,21,179,0,0,1
e4811c5b,j14,22/12/2016,FC Grenoble Rugby,Domicile,Stade Toulousain,26,22,13e,,Victoire,2,50 %,47 %,54 %,50 %,51 %,7,2,3,2,11,6,1,1,3,16,198,4,24,19,106,1,0,0
e4811c5b,j14,22/12/2016,Stade Toulousain,Extérieur,FC Grenoble Rugby,22,26,12e,Bd,Défaite,0,50 %,53 %,46 %,50 %,49 %,8,0,6,2,10,7,2,8,5,7,95,3,17,18,167,0,0,0
1272f7fa,j14,23/12/2016,CA Brive,Domicile,LOU Rugby,22,6,8e,,Victoire,1,50 %,54 %,82 %,46 %,53 %,12,2,8,2,14,11,1,5,5,13,99,13,16,29,63,0,0,0
1272f7fa,j14,23/12/2016,LOU Rugby,Extérieur,CA Brive,6,22,10e,,Défaite,0,50 %,46 %,18 %,54 %,47 %,8,1,5,2,15,11,1,9,2,9,100,12,13,23,96,0,0,0
b31b97dc,j14,23/12/2016,ASM Clermont,Domicile,Stade Français Paris,46,10,2e,Bo,Victoire,6,50 %,45 %,54 %,56 %,44 %,12,1,8,3,14,9,4,7,2,8,111,8,17,26,155,1,0,0
b31b97dc,j14,23/12/2016,Stade Français Paris,Extérieur,ASM Clermont,10,46,7e,,Défaite,2,50 %,55 %,46 %,44 %,56 %,6,2,4,0,16,12,1,10,0,10,153,12,24,18,113,1,0,0
c42ee1c2,j14,23/12/2016,Aviron Bayonnais,Domicile,Stade Rochelais,17,42,14e,,Défaite,2,50 %,39 %,26 %,60 %,41 %,7,1,4,2,12,8,0,6,1,16,208,13,27,15,95,2,0,0
c42ee1c2,j14,23/12/2016,Stade Rochelais,Extérieur,Aviron Bayonnais,42,17,1e,Bo,Victoire,4,50 %,61 %,74 %,40 %,59 %,9,0,7,2,11,8,1,7,3,6,96,9,18,26,156,1,0,0
d765064e,j14,23/12/2016,Racing 92,Domicile,Castres Olympique,23,10,6e,,Victoire,3,50 %,47 %,36 %,56 %,47 %,7,1,5,1,15,11,0,8,2,10,170,6,20,24,134,1,0,0
d765064e,j14,23/12/2016,Castres Olympique,Extérieur,Racing 92,10,23,5e,,Défaite,1,50 %,53 %,64 %,44 %,53 %,11,3,7,1,9,4,1,8,1,11,155,9,20,19,142,2,0,0
fe21ac90,j14,23/12/2016,Union Bordeaux-Bègles,Domicile,Section Paloise,16,18,11e,Bd,Défaite,1,50 %,50 %,50 %,50 %,50 %,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
fe21ac90,j14,23/12/2016,Section Paloise,Extérieur,Union Bordeaux-Bègles,18,16,9e,,Victoire,2,50 %,50 %,50 %,50 %,50 %,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
aa9145ba,j14,23/12/2016,Montpellier Hérault Rugby,Domicile,RC Toulon,33,29,3e,,Victoire,3,50 %,44 %,36 %,56 %,44 %,10,2,4,4,11,9,3,7,4,13,148,2,12,30,121,0,0,0
aa9145ba,j14,23/12/2016,RC Toulon,Extérieur,Montpellier Hérault Rugby,29,33,4e,Bd,Défaite,2,50 %,56 %,64 %,44 %,56 %,5,0,3,2,17,11,0,11,5,7,112,11,16,31,116,0,0,0
14182b32,j15,30/12/2016,LOU Rugby,Domicile,Union Bordeaux-Bègles,19,16,10e,,Victoire,1,50 %,51 %,34 %,49 %,51 %,9,0,7,2,9,8,1,6,4,13,178,3,16,19,101,1,0,0
14182b32,j15,30/12/2016,Union Bordeaux-Bègles,Extérieur,LOU Rugby,16,19,11e,Bd,Défaite,1,50 %,49 %,66 %,51 %,49 %,4,1,2,1,18,15,0,5,3,10,162,0,10,21,170,0,0,0
dd5d5338,j15,31/12/2016,Section Paloise,Domicile,Montpellier Hérault Rugby,32,27,9e,,Victoire,4,50 %,50 %,39 %,50 %,50 %,14,2,9,3,14,11,0,7,2,9,138,6,19,13,130,0,0,0
dd5d5338,j15,31/12/2016,Montpellier Hérault Rugby,Extérieur,Section Paloise,27,32,3e,Bd,Défaite,3,50 %,50 %,61 %,50 %,50 %,5,1,3,1,8,7,0,8,2,13,154,6,9,15,119,2,0,0
bbd677d1,j15,31/12/2016,Castres Olympique,Domicile,Aviron Bayonnais,47,18,5e,Bo,Victoire,7,50 %,67 %,78 %,34 %,69 %,9,0,6,3,16,12,2,9,0,11,79,2,15,13,122,0,0,0
bbd677d1,j15,31/12/2016,Aviron Bayonnais,Extérieur,Castres Olympique,18,47,14e,,Défaite,2,50 %,33 %,22 %,66 %,31 %,8,2,5,1,11,7,2,5,2,13,140,1,25,21,90,1,0,0
6c3bf94d,j15,31/12/2016,Stade Français Paris,Domicile,CA Brive,12,10,7e,,Victoire,0,50 %,42 %,37 %,58 %,40 %,10,1,8,1,15,11,1,5,4,7,127,14,21,39,110,1,0,0
6c3bf94d,j15,31/12/2016,CA Brive,Extérieur,Stade Français Paris,10,12,8e,Bd,Défaite,1,50 %,58 %,63 %,42 %,60 %,12,3,3,6,13,9,3,6,1,13,94,3,20,30,113,0,0,0
c93ea1fc,j15,31/12/2016,Stade Toulousain,Domicile,ASM Clermont,26,20,12e,,Victoire,3,50 %,58 %,49 %,43 %,53 %,13,2,7,4,11,9,1,4,3,14,124,7,20,16,181,2,0,0
c93ea1fc,j15,31/12/2016,ASM Clermont,Extérieur,Stade Toulousain,20,26,2e,,Défaite,1,50 %,42 %,51 %,57 %,47 %,7,0,5,2,11,8,1,8,2,11,168,13,35,7,101,2,0,0
d321b6c8,j15,01/01/2017,Stade Rochelais,Domicile,FC Grenoble Rugby,40,3,1e,Bo,Victoire,3,50 %,46 %,51 %,58 %,45 %,14,2,8,4,9,7,1,7,3,13,123,8,11,10,169,1,0,0
d321b6c8,j15,01/01/2017,FC Grenoble Rugby,Extérieur,Stade Rochelais,3,40,13e,,Défaite,0,50 %,54 %,49 %,42 %,55 %,8,3,2,3,14,11,1,9,1,15,188,5,27,4,152,2,0,0
166da33f,j15,01/01/2017,RC Toulon,Domicile,Racing 92,17,11,4e,,Victoire,1,50 %,57 %,51 %,43 %,54 %,14,2,7,5,14,10,2,4,4,9,110,3,8,19,137,0,0,0
166da33f,j15,01/01/2017,Racing 92,Extérieur,RC Toulon,11,17,6e,,Défaite,1,50 %,43 %,49 %,57 %,46 %,4,1,3,0,9,6,2,10,2,13,189,7,27,19,85,0,0,0
8b26563d,j16,06/01/2017,Montpellier Hérault Rugby,Domicile,Union Bordeaux-Bègles,31,26,3e,,Victoire,3,50 %,56 %,66 %,39 %,55 %,8,1,4,3,15,12,0,6,4,11,171,4,20,11,111,1,0,0
8b26563d,j16,06/01/2017,Union Bordeaux-Bègles,Extérieur,Montpellier Hérault Rugby,26,31,11e,Bd,Défaite,2,50 %,44 %,34 %,61 %,45 %,7,1,5,1,14,9,1,6,4,14,147,4,35,11,165,2,0,0
92b05417,j16,07/01/2017,CA Brive,Domicile,FC Grenoble Rugby,23,22,8e,,Victoire,1,50 %,46 %,48 %,54 %,46 %,9,2,6,1,5,4,0,7,6,12,129,5,19,30,112,1,0,0
92b05417,j16,07/01/2017,FC Grenoble Rugby,Extérieur,CA Brive,22,23,13e,Bd,Défaite,3,50 %,54 %,52 %,46 %,54 %,7,1,4,2,15,13,0,10,1,10,157,2,18,25,129,1,0,0
c53997a1,j16,07/01/2017,Stade Rochelais,Domicile,Castres Olympique,22,8,1e,,Victoire,1,50 %,51 %,72 %,50 %,50 %,3,0,2,1,20,20,4,7,5,6,88,3,8,20,169,1,0,0
c53997a1,j16,07/01/2017,Castres Olympique,Extérieur,Stade Rochelais,8,22,5e,,Défaite,1,50 %,49 %,28 %,50 %,50 %,8,1,4,3,10,6,0,2,1,18,215,2,35,20,72,2,0,1
1eb408aa,j16,08/01/2017,Stade Français Paris,Domicile,Stade Toulousain,15,18,7e,Bd,Défaite,0,50 %,40 %,28 %,58 %,44 %,3,0,2,1,11,10,1,6,4,18,213,21,20,20,98,1,0,0
1eb408aa,j16,08/01/2017,Stade Toulousain,Extérieur,Stade Français Paris,18,15,12e,,Victoire,2,50 %,60 %,72 %,42 %,56 %,12,2,7,3,15,12,0,9,2,6,86,1,10,23,180,0,0,0
81cf9729,j16,08/01/2017,ASM Clermont,Domicile,RC Toulon,30,6,2e,Bo,Victoire,3,50 %,49 %,46 %,50 %,50 %,13,1,8,4,8,7,1,10,2,11,178,18,18,15,121,1,0,0
81cf9729,j16,08/01/2017,RC Toulon,Extérieur,ASM Clermont,6,30,4e,,Défaite,0,50 %,51 %,54 %,50 %,50 %,9,2,4,3,14,9,0,10,1,13,105,6,20,19,112,1,0,0
ef7f65f4,j16,11/02/2017,Racing 92,Domicile,Aviron Bayonnais,59,20,6e,Bo,Victoire,9,50 %,61 %,64 %,40 %,52 %,6,0,6,0,15,12,0,8,0,7,140,3,17,17,185,0,0,0
ef7f65f4,j16,11/02/2017,Aviron Bayonnais,Extérieur,Racing 92,20,59,14e,,Défaite,2,50 %,39 %,36 %,60 %,48 %,2,1,1,0,10,9,1,8,2,8,234,2,33,19,138,1,0,0
8675001e,j16,12/02/2017,Section Paloise,Domicile,LOU Rugby,38,15,9e,Bo,Victoire,5,50 %,47 %,44 %,53 %,47 %,5,0,4,1,17,12,0,11,1,8,166,0,24,20,170,1,0,0
8675001e,j16,12/02/2017,LOU Rugby,Extérieur,Section Paloise,15,38,10e,,Défaite,2,50 %,53 %,56 %,47 %,53 %,7,2,4,1,12,10,1,5,1,15,179,8,34,17,204,1,0,0
cded9d0a,j17,28/01/2017,RC Toulon,Domicile,Stade Rochelais,20,23,4e,Bd,Défaite,1,50 %,50 %,48 %,50 %,49 %,8,1,6,1,15,10,0,8,2,9,140,12,14,11,157,0,0,0
cded9d0a,j17,28/01/2017,Stade Rochelais,Extérieur,RC Toulon,23,20,1e,,Victoire,2,50 %,50 %,52 %,50 %,51 %,11,2,6,3,12,9,3,7,3,13,157,7,25,15,91,1,0,0
0e3c78e8,j17,28/01/2017,FC Grenoble Rugby,Domicile,Stade Français Paris,44,22,13e,,Victoire,4,50 %,62 %,65 %,33 %,59 %,6,0,4,2,17,13,0,9,6,3,101,1,9,21,122,1,0,0
0e3c78e8,j17,28/01/2017,Stade Français Paris,Extérieur,FC Grenoble Rugby,22,44,7e,,Défaite,3,50 %,38 %,35 %,67 %,41 %,8,1,5,2,7,4,2,6,1,12,174,6,23,19,129,1,0,0
04fd6d28,j17,28/01/2017,Castres Olympique,Domicile,Montpellier Hérault Rugby,38,25,5e,,Victoire,4,50 %,42 %,40 %,57 %,44 %,9,0,6,3,10,8,1,6,4,10,146,14,12,17,98,2,0,0
04fd6d28,j17,28/01/2017,Montpellier Hérault Rugby,Extérieur,Castres Olympique,25,38,3e,,Défaite,3,50 %,58 %,60 %,43 %,56 %,10,1,7,2,10,7,0,6,2,10,115,3,23,22,101,1,0,0
7610becf,j17,28/01/2017,Stade Toulousain,Domicile,Section Paloise,10,20,12e,,Défaite,1,50 %,63 %,63 %,38 %,58 %,13,2,8,3,14,11,1,7,1,9,71,0,6,11,219,1,0,0
7610becf,j17,28/01/2017,Section Paloise,Extérieur,Stade Toulousain,20,10,9e,,Victoire,2,50 %,37 %,37 %,62 %,42 %,9,1,7,1,9,8,1,5,2,14,198,2,27,14,79,1,0,0
c432ff26,j17,28/01/2017,LOU Rugby,Domicile,Racing 92,37,25,10e,Bo,Victoire,4,50 %,53 %,78 %,47 %,53 %,7,1,5,1,14,12,1,7,3,8,110,23,19,23,98,1,0,0
c432ff26,j17,28/01/2017,Racing 92,Extérieur,LOU Rugby,25,37,6e,,Défaite,1,50 %,47 %,22 %,53 %,47 %,11,2,6,3,4,2,0,5,6,12,123,9,20,21,88,2,0,0
699f61b4,j17,29/01/2017,Aviron Bayonnais,Domicile,CA Brive,33,23,14e,,Victoire,2,50 %,50 %,53 %,51 %,50 %,7,1,5,1,17,10,0,6,4,12,134,1,12,20,143,0,0,0
699f61b4,j17,29/01/2017,CA Brive,Extérieur,Aviron Bayonnais,23,33,8e,,Défaite,2,50 %,50 %,47 %,49 %,50 %,9,1,7,1,14,10,0,6,3,12,147,8,28,13,107,2,0,0
96b41d44,j17,29/01/2017,Union Bordeaux-Bègles,Domicile,ASM Clermont,23,23,11e,,Nul,2,50 %,53 %,54 %,47 %,53 %,7,0,7,0,12,8,1,4,3,13,192,3,23,13,172,0,0,0
96b41d44,j17,29/01/2017,ASM Clermont,Extérieur,Union Bordeaux-Bègles,23,23,2e,,Nul,2,50 %,47 %,46 %,53 %,47 %,4,1,2,1,15,11,3,11,3,9,150,9,24,11,152,0,0,0
ff9d9b8d,j18,18/02/2017,Stade Rochelais,Domicile,Stade Français Paris,37,18,1e,,Victoire,3,50 %,53 %,64 %,47 %,53 %,8,0,4,4,15,13,1,6,6,6,76,10,10,22,155,0,0,0
ff9d9b8d,j18,18/02/2017,Stade Français Paris,Extérieur,Stade Rochelais,18,37,7e,,Défaite,2,50 %,47 %,36 %,53 %,47 %,8,2,5,1,12,7,0,3,2,16,162,32,19,17,103,1,0,0
